0.99955
0.9995
0.99946
0.99943
0.99942
0.99942
0.99943
0.99944
0.99944
0.99942
0.9994
0.99939
0.99938
0.99937
0.99934
0.99929
0.99923
0.99917
0.99911
0.99904
0.99896
0.99886
0.99875
0.99863
0.99849
0.99835
0.99819
0.99802
0.99782
0.99761
0.99738
0.99712
0.99684
0.99653
0.9962
0.99586
0.9955
0.9951
0.99462
0.99405
0.99341
0.99273
0.99201
0.99121
0.99036
0.98946
0.98851
0.98751
0.98642
0.98519
0.98384
0.98239
0.98083
0.97909
0.97705
0.97461
0.97169
0.96825
0.96426
0.95966
0.95437
0.94835
0.94157
0.93408
0.92592
0.91699
0.90702
0.8958
0.88333
0.86982
0.85549
0.84034
0.82426
0.80709
0.78875
0.76919
0.7485
0.72694
0.70493
0.68289
0.6609
0.63898
0.61728
0.59598
0.57527
0
