.102200,-28.503446,.154400,-28.509790,.154210
.102650,-28.500593,.154400,-28.506937,.154481
.103100,-28.497752,.154850,-28.504097,.154751
.103550,-28.494925,.154850,-28.501269,.155021
.104000,-28.492108,.155300,-28.498453,.155290
.104450,-28.489306,.155300,-28.495649,.155559
.104900,-28.486513,.155750,-28.492858,.155827
.105350,-28.483733,.156200,-28.490078,.156094
.105800,-28.480966,.156200,-28.487310,.156360
.106250,-28.478210,.156650,-28.484554,.156626
.106700,-28.475466,.157100,-28.481810,.156891
.107150,-28.472732,.157100,-28.479077,.157155
.107600,-28.470012,.157550,-28.476356,.157419
.108050,-28.467301,.157550,-28.473646,.157682
.108500,-28.464602,.158000,-28.470947,.157944
.108950,-28.461915,.158000,-28.468259,.158206
.109400,-28.459238,.158450,-28.465583,.158467
.109850,-28.456573,.158900,-28.462917,.158727
.110300,-28.453918,.158900,-28.460263,.158987
.110750,-28.451274,.159350,-28.457619,.159246
.111200,-28.448641,.159350,-28.454986,.159505
.111650,-28.446018,.159800,-28.452363,.159762
.112100,-28.443407,.160250,-28.449751,.160020
.112550,-28.440804,.160250,-28.447150,.160276
.113000,-28.438215,.160700,-28.444559,.160532
.113450,-28.435633,.160700,-28.441978,.160788
.113900,-28.433062,.161150,-28.439407,.161043
.114350,-28.430502,.161150,-28.436847,.161297
.114800,-28.427952,.161600,-28.434297,.161550
.115250,-28.425412,.162050,-28.431756,.161803
.115700,-28.422881,.162050,-28.429226,.162056
.116150,-28.420361,.162500,-28.426705,.162308
.116600,-28.417850,.162500,-28.424194,.162559
.117050,-28.415348,.162950,-28.421693,.162810
.117500,-28.412856,.162950,-28.419201,.163060
.117950,-28.410375,.163400,-28.416719,.163309
.118400,-28.407902,.163400,-28.414246,.163558
.118850,-28.405439,.163850,-28.411783,.163806
.119300,-28.402985,.163850,-28.409329,.164054
.119750,-28.400540,.164300,-28.406884,.164301
.120200,-28.398105,.164750,-28.404449,.164548
.120650,-28.395678,.164750,-28.402022,.164794
.121100,-28.393260,.165200,-28.399605,.165040
.121550,-28.390852,.165200,-28.397196,.165285
.122000,-28.388453,.165650,-28.394797,.165529
.122450,-28.386062,.165650,-28.392406,.165773
.122900,-28.383680,.166100,-28.390024,.166017
.123350,-28.381307,.166100,-28.387651,.166260
.123800,-28.378942,.166550,-28.385286,.166502
.124250,-28.376586,.167000,-28.382930,.166744
.124700,-28.374238,.167000,-28.380583,.166985
.125150,-28.371900,.167000,-28.378244,.167226
.125600,-28.369568,.167450,-28.375913,.167466
.126050,-28.367247,.167900,-28.373591,.167706
.126500,-28.364932,.167900,-28.371277,.167945
.126950,-28.362627,.168350,-28.368971,.168184
.127400,-28.360329,.168350,-28.366673,.168422
.127850,-28.358039,.168800,-28.364383,.168660
.128300,-28.355757,.168800,-28.362102,.168897
.128750,-28.353484,.169250,-28.359828,.169134
.129200,-28.351218,.169250,-28.357563,.169370
.129650,-28.348960,.169700,-28.355305,.169606
.130100,-28.346711,.169700,-28.353055,.169841
.130550,-28.344468,.170150,-28.350813,.170076
.131000,-28.342234,.170150,-28.348579,.170310
.131450,-28.340007,.170600,-28.346352,.170544
.131900,-28.337788,.170600,-28.344133,.170777
.132350,-28.335576,.171050,-28.341921,.171010
.132800,-28.333372,.171050,-28.339717,.171242
.133250,-28.331175,.171500,-28.337520,.171474
.133700,-28.328986,.171950,-28.335331,.171705
.134150,-28.326803,.171950,-28.333149,.171936
.134600,-28.324630,.171950,-28.330975,.172167
.135050,-28.322462,.172400,-28.328807,.172397
.135500,-28.320303,.172400,-28.326647,.172626
.135950,-28.318149,.172850,-28.324494,.172855
.136400,-28.316004,.173300,-28.322348,.173084
.136850,-28.313864,.173300,-28.320210,.173312
.137300,-28.311734,.173300,-28.318078,.173540
.137750,-28.309608,.173750,-28.315953,.173767
.138200,-28.307491,.174200,-28.313835,.173994
.138650,-28.305379,.174200,-28.311724,.174220
.139100,-28.303276,.174200,-28.309620,.174446
.139550,-28.301178,.174650,-28.307523,.174672
.140000,-28.299088,.175100,-28.305432,.174897
.140450,-28.297003,.175100,-28.303349,.175122
.140900,-28.294927,.175100,-28.301271,.175346
.141350,-28.292856,.175550,-28.299201,.175570
.141800,-28.290792,.176000,-28.297137,.175793
.142250,-28.288734,.176000,-28.295079,.176016
.142700,-28.286684,.176450,-28.293028,.176239
.143150,-28.284639,.176450,-28.290984,.176461
.143600,-28.282601,.176900,-28.288946,.176682
.144050,-28.280569,.176900,-28.286914,.176904
.144500,-28.278544,.177350,-28.284889,.177124
.144950,-28.276524,.177350,-28.282870,.177345
.145400,-28.274512,.177350,-28.280857,.177565
.145850,-28.272506,.177800,-28.278850,.177784
.146300,-28.270506,.177800,-28.276850,.178004
